seed,learn_rate,model_type,train_pairs,dev_pairs,test_pairs,epoch_num,loss_train,loss_dev,loss_test,rho_train,rho_p_train,pcc_train,pcc_p_train,tau_train,tau_p_train,rho_train_global,pcc_train_global,tau_train_global,rho_dev,rho_p_dev,pcc_dev,pcc_p_dev,tau_dev,tau_p_dev,rho_dev_global,pcc_dev_global,tau_dev_global,rho_test,rho_p_test,pcc_test,pcc_p_test,tau_test,tau_p_test,rho_test_global,pcc_test_global,tau_test_global
5,0.0001,linear,16985,5000,7359,2,0.607943369,0.661069397,0.648713148,0.560583111,0.02699387,0.569608703,0.029240703,0.467978164,0.026406031,0.560904185,0.552937004,0.431639552,0.288275809,0.238108913,0.33458751,0.197649714,0.235099099,0.225758472,0.335143917,0.340962487,0.262349128,0.354166683,0.195710638,0.38000163,0.141925555,0.286001081,0.188804281,0.485679664,0.483138811,0.376697131
4,0.0001,linear,19289,1875,8180,41,0.53411789,0.749333416,0.648717302,0.619981373,0.012382238,0.659214767,0.002719336,0.520413306,0.013584039,0.627325295,0.632783067,0.490100836,0.127187283,0.220982621,0.150874771,0.314773073,0.102501917,0.205319249,0.166023954,0.185635515,0.129967239,0.421070895,0.127817054,0.407754467,0.130856924,0.341465745,0.126776975,0.397127683,0.395868448,0.306097671
5,1.00E-06,deep,16985,5000,7359,16,0.592224325,0.660803437,0.648718597,0.578524533,0.017171359,0.580698693,0.024565483,0.482633914,0.018524303,0.574690684,0.566267077,0.442846962,0.299285117,0.188494123,0.337949863,0.237123785,0.24043069,0.186664692,0.338451379,0.343170795,0.266038998,0.360984376,0.190424095,0.38653161,0.131048156,0.293215448,0.177635356,0.488430326,0.478878615,0.381804486
3,0.0001,linear,19818,3125,6401,46,0.512452685,0.747868925,0.648738133,0.662668407,0.002748364,0.689987687,0.0013412,0.564501565,0.003357219,0.656555494,0.658395975,0.513950617,0.13050238,0.520523216,0.130601781,0.491350414,0.111087102,0.528951537,0.124927859,0.174378129,0.092397893,0.436865574,0.161806537,0.409914926,0.097956086,0.359036853,0.155238614,0.358586954,0.363854796,0.266895551
4,1.00E-05,deep,19289,1875,8180,16,0.531141104,0.752670874,0.648806061,0.628093999,0.009258198,0.664899743,0.002324901,0.529234518,0.00993073,0.638502403,0.644629325,0.499895042,0.188495728,0.408760277,0.165925807,0.395127977,0.149479644,0.389072496,0.193928198,0.172546044,0.152126948,0.39831407,0.158338716,0.397739235,0.123511055,0.328037584,0.159490067,0.38558476,0.390987709,0.29612637
5,0.0001,linear,16985,5000,7359,18,0.524755292,0.689504437,0.648876312,0.643607758,0.005930838,0.675707322,0.002723907,0.543938139,0.006808511,0.640411626,0.645036339,0.500610388,0.307997958,0.283595663,0.302086,0.301778291,0.255265692,0.281682628,0.309211087,0.296409813,0.24117658,0.369820535,0.179526747,0.361510895,0.172851362,0.297407842,0.184189108,0.454887948,0.458794541,0.347707668
5,1.00E-05,linear,16985,5000,7359,19,0.5969925,0.660998083,0.648987751,0.561585914,0.026483974,0.569141853,0.029275684,0.469343133,0.025818294,0.560766489,0.552648999,0.43164717,0.295656918,0.222972488,0.334361999,0.194301783,0.243419611,0.202939685,0.338202116,0.341286175,0.262783951,0.354811266,0.20344528,0.378812409,0.144333099,0.286834661,0.197181915,0.484168398,0.481146737,0.374708381
2,1.00E-05,deep,16834,6013,6497,7,0.543784349,0.651583359,0.649018522,0.612564314,0.019700409,0.651232663,0.004635519,0.518091481,0.019199359,0.638622332,0.646422546,0.500835954,0.393441447,0.171146962,0.395776908,0.130659642,0.318547217,0.17138303,0.305394651,0.304972743,0.231775897,0.420796596,0.11241647,0.423050801,0.134796181,0.336529786,0.113464691,0.512807637,0.46344215,0.387170413
2,0.0001,linear,16834,6013,6497,14,0.54927716,0.648681351,0.649026214,0.604808802,0.019119212,0.642437171,0.005761026,0.511070786,0.019098704,0.628183574,0.636620161,0.491684539,0.395380976,0.169794501,0.402050324,0.137158175,0.318872812,0.17805844,0.316278454,0.315546342,0.239654675,0.43872122,0.117601919,0.431342934,0.121150017,0.353208166,0.11449954,0.51912865,0.47260454,0.391663871
4,1.00E-05,deep,19289,1875,8180,1,0.654714927,0.703246483,0.649309912,0.474448887,0.089598229,0.507849821,0.049009942,0.389829903,0.090707058,0.510990318,0.509488672,0.392133217,0.080143978,0.414714101,0.050365443,0.446002822,0.075355363,0.382530873,0.290783934,0.256620794,0.229293811,0.344221257,0.189374652,0.403843721,0.095424016,0.278828631,0.185607491,0.406115883,0.385438841,0.313607757
4,1.00E-06,deep,19289,1875,8180,10,0.62802712,0.700258347,0.649387404,0.485804165,0.080482215,0.510639233,0.047703293,0.401435316,0.07843634,0.516620321,0.514506977,0.39699819,0.089604467,0.416209136,0.065588176,0.46589591,0.085602779,0.394103326,0.297644066,0.264482035,0.236942475,0.339112468,0.180099173,0.405000034,0.089820167,0.272691126,0.175505819,0.40887178,0.390789313,0.314997643
3,1.00E-06,deep,19818,3125,6401,8,0.631740415,0.677239583,0.649410573,0.505837982,0.056371529,0.521434009,0.052254503,0.419312042,0.054775234,0.527959835,0.524948611,0.404587375,0.264871005,0.162186409,0.232721301,0.148616503,0.202104097,0.157668288,0.258753844,0.284969086,0.19974622,0.440599547,0.096560135,0.466367927,0.058720675,0.363325757,0.096277494,0.421021111,0.430965478,0.321897774
2,1.00E-05,linear,16834,6013,6497,13,0.625101054,0.662655466,0.64948036,0.48861102,0.092254443,0.524784429,0.050349202,0.409596345,0.092533962,0.540764175,0.53564065,0.419771508,0.314541656,0.209381532,0.31382492,0.234061119,0.250539495,0.200667469,0.231692358,0.242952304,0.175228396,0.390950826,0.138280897,0.400598149,0.18593566,0.313121827,0.133581991,0.504094898,0.478249464,0.383702622
4,0.0001,linear,19289,1875,8180,50,0.532016097,0.754371616,0.649488966,0.626570552,0.009417541,0.662975369,0.002483237,0.528701582,0.010178515,0.632550873,0.63676332,0.494858777,0.165556144,0.466630435,0.155630069,0.322242027,0.131812738,0.443712717,0.190952988,0.186051852,0.150078891,0.39813031,0.146838836,0.403066184,0.142018253,0.322965036,0.149304745,0.389345767,0.395329267,0.299634952
4,1.00E-05,linear,19289,1875,8180,10,0.634178494,0.701744544,0.649514013,0.446135389,0.108578005,0.485654311,0.065115016,0.365303327,0.106396977,0.487540516,0.486970137,0.373013135,0.089016072,0.446906913,0.060010803,0.478072987,0.076501067,0.409603936,0.305904714,0.26743955,0.241548619,0.368592312,0.154348268,0.401523232,0.093863229,0.30232972,0.159307239,0.393049366,0.388527489,0.300255737
2,0.0001,linear,16834,6013,6497,15,0.546610955,0.65068133,0.649547004,0.602876646,0.017204135,0.644989176,0.005470708,0.50875512,0.01761533,0.629344425,0.638186931,0.49255965,0.404605911,0.159485347,0.397374161,0.141959997,0.329485482,0.164877773,0.312620489,0.311149974,0.237115135,0.424430191,0.130782681,0.427923988,0.12510929,0.339964602,0.126325792,0.512588838,0.466737765,0.386214681
5,0.0001,linear,16985,5000,7359,19,0.523521867,0.691547857,0.649644783,0.642603779,0.005939851,0.67784511,0.002502528,0.543220067,0.006765767,0.642822408,0.646620713,0.502792852,0.302798644,0.291143476,0.299827513,0.301427509,0.249965611,0.288773391,0.303136407,0.294638436,0.236447266,0.36904937,0.177738431,0.359758919,0.174566169,0.297178557,0.181105253,0.451513576,0.457651416,0.345069945
5,1.00E-05,linear,16985,5000,7359,18,0.599220274,0.661300613,0.649648495,0.557193914,0.029339621,0.566687416,0.030364705,0.465793898,0.029122802,0.557647514,0.550014329,0.429006384,0.296773401,0.220253746,0.333696235,0.193079647,0.244967218,0.19894123,0.338958236,0.341321482,0.263523903,0.355579307,0.20654769,0.378229096,0.145086442,0.286767228,0.200400883,0.486859564,0.480850015,0.376887549
5,0.001,linear,16985,5000,7359,2,0.533505327,0.693259086,0.649660079,0.64576534,0.005476799,0.674923401,0.002717935,0.54597245,0.006083228,0.640467088,0.643808019,0.500120997,0.299939216,0.223056031,0.298569167,0.284311257,0.249149765,0.217670654,0.302151861,0.295312124,0.236104061,0.372427003,0.172311097,0.358799952,0.177363204,0.301098961,0.173804265,0.457308313,0.46109253,0.350425547
4,0.0001,linear,19289,1875,8180,49,0.53222739,0.750725954,0.649807334,0.62264754,0.012139988,0.6629125,0.002472382,0.523754313,0.013385189,0.631761703,0.636799296,0.49414581,0.151249676,0.424806761,0.159921599,0.330014767,0.115689837,0.381929229,0.190013772,0.190179985,0.149607807,0.398997582,0.150001458,0.403372679,0.142024656,0.322915842,0.154682853,0.389431805,0.394556038,0.300596558
5,1.00E-06,deep,16985,5000,7359,15,0.595818071,0.660783136,0.649896883,0.576236761,0.017712899,0.577414101,0.025945485,0.481611778,0.019141219,0.572176048,0.562846103,0.44080739,0.295759985,0.212744354,0.337292343,0.238533169,0.240090218,0.208017886,0.34293467,0.343476087,0.269878867,0.376189124,0.171059801,0.386090785,0.130706268,0.302460423,0.163930877,0.491188961,0.478277628,0.384068737
2,1.00E-06,deep,16834,6013,6497,13,0.615836825,0.662928646,0.649920215,0.516594228,0.051061284,0.543946147,0.037538941,0.433656593,0.050444745,0.560928416,0.554215649,0.435021737,0.291982728,0.229101024,0.306798049,0.217833881,0.234480458,0.217094682,0.215281249,0.230013851,0.162334753,0.394742597,0.154147199,0.397484942,0.197691376,0.321690659,0.150644109,0.493313993,0.473195181,0.377762421
3,1.00E-05,deep,19818,3125,6401,33,0.507221476,0.782813984,0.65004241,0.665860347,0.002642186,0.694256152,0.001217627,0.567591194,0.003209827,0.664880246,0.663106864,0.521527022,0.119501537,0.636048653,0.102342074,0.552059119,0.099849969,0.621628379,0.107502464,0.140736786,0.077017842,0.431708699,0.144998246,0.423433777,0.095163864,0.35694275,0.138779041,0.364263989,0.368140604,0.2737216
3,1.00E-05,deep,19818,3125,6401,29,0.507556776,0.776424616,0.650070233,0.661569172,0.003136912,0.693933254,0.001216502,0.563633815,0.003778034,0.664385706,0.662233247,0.521205992,0.118216863,0.571332226,0.103832551,0.519582227,0.098658912,0.577476432,0.117351931,0.145174247,0.083035339,0.431330463,0.163032078,0.425067169,0.09662553,0.35279267,0.159486762,0.370362211,0.370072669,0.277639733
5,0.0001,linear,16985,5000,7359,20,0.522270234,0.694122287,0.650260314,0.648406362,0.005028356,0.67946107,0.00235789,0.549047389,0.0058579,0.643215519,0.647884668,0.503161854,0.299938874,0.287000342,0.300258351,0.305966663,0.247649785,0.283381048,0.304564181,0.294817959,0.237127849,0.363945709,0.180502513,0.358622862,0.174055278,0.291690173,0.185040498,0.45183546,0.456462875,0.345144148
5,1.00E-05,deep,16985,5000,7359,8,0.521879336,0.696322352,0.650269272,0.652004378,0.004374278,0.680668046,0.002279487,0.552546886,0.004976073,0.646726186,0.651821446,0.506703311,0.301254459,0.305717228,0.30608068,0.296593758,0.252506658,0.301615841,0.302407766,0.294035936,0.237131828,0.372330241,0.169955243,0.365343142,0.177821143,0.303108595,0.171009366,0.438950447,0.450096704,0.336386817
3,0.0001,linear,19818,3125,6401,47,0.51237512,0.75137031,0.650327448,0.665929282,0.002638665,0.690425051,0.00131979,0.567825413,0.003218134,0.656029265,0.658673641,0.513562302,0.130735254,0.591639068,0.126968368,0.514192989,0.10664503,0.585722353,0.131864724,0.171555519,0.097128076,0.429544365,0.161869329,0.408220359,0.10378544,0.351718225,0.15928465,0.35754107,0.360428425,0.26643723
3,1.00E-05,linear,19818,3125,6401,9,0.630057186,0.678140695,0.65040461,0.484452997,0.099283753,0.505881859,0.066729967,0.402076146,0.096161922,0.516907124,0.508295863,0.394382838,0.225166909,0.268975441,0.24197949,0.156891823,0.167367645,0.264740526,0.272852572,0.284966764,0.211113694,0.398999429,0.155805663,0.437496432,0.076060893,0.328187452,0.160217801,0.393788568,0.400221366,0.301273629
5,1.00E-05,linear,16985,5000,7359,17,0.601633949,0.660680397,0.650408561,0.544396396,0.033652708,0.563821329,0.031748568,0.451898461,0.034689475,0.554704281,0.546822801,0.426410152,0.310387632,0.206876503,0.333432312,0.189365747,0.25556102,0.18453003,0.342962828,0.341319499,0.267026656,0.370694943,0.195861437,0.3769555,0.147398248,0.298579564,0.190628194,0.48708691,0.479648195,0.377174847
3,0.0001,linear,19818,3125,6401,49,0.511560595,0.752153272,0.65045991,0.660505402,0.003032781,0.690498383,0.001324673,0.562259203,0.003753777,0.655867109,0.658375079,0.513401577,0.119460025,0.535012902,0.125459489,0.493863428,0.10018671,0.540657145,0.121323735,0.170896219,0.088722944,0.439460785,0.163604643,0.407473832,0.099167724,0.360206615,0.158621262,0.355862581,0.360006108,0.264542837
3,0.001,linear,19818,3125,6401,5,0.51601457,0.749087735,0.650480755,0.659428714,0.003174416,0.686133207,0.001660943,0.56224395,0.003832731,0.654568966,0.655773662,0.51204118,0.115595774,0.551515461,0.124868871,0.449217181,0.097072703,0.565923198,0.142472322,0.175794427,0.105098142,0.393255135,0.154644207,0.404390341,0.097673462,0.323413164,0.166742736,0.356076013,0.356238611,0.265049347
2,1.00E-05,linear,16834,6013,6497,12,0.627734326,0.663658442,0.650512939,0.491278966,0.089514394,0.521729898,0.052606214,0.411161489,0.090605212,0.538527469,0.532394602,0.418058044,0.316654769,0.20007523,0.310594687,0.238171423,0.252529342,0.187929772,0.225815557,0.239812328,0.170920998,0.375025718,0.157157413,0.399095318,0.189142742,0.297879334,0.15088963,0.502366171,0.477371265,0.382296364
3,0.0001,linear,19818,3125,6401,50,0.51176204,0.752050525,0.650541723,0.663261337,0.002642491,0.690645832,0.001316771,0.564868789,0.003260422,0.65651178,0.658585592,0.513936361,0.125769203,0.525545212,0.125440041,0.492350637,0.105213846,0.531777415,0.124057577,0.170912,0.091333503,0.437595774,0.166501778,0.407198625,0.096686758,0.357576507,0.163105333,0.356263648,0.360589769,0.264640408
4,0.0001,linear,19289,1875,8180,1,0.657374651,0.704783797,0.65056383,0.454258758,0.101562897,0.480391667,0.069876951,0.372910302,0.097330427,0.48014123,0.479404979,0.367196719,0.093966728,0.473966252,0.038455367,0.468554717,0.080667503,0.437760035,0.293220102,0.253200868,0.226969013,0.358427203,0.132333366,0.397157245,0.100762097,0.291063481,0.130380839,0.388317174,0.378265283,0.295138227
5,0.0001,linear,16985,5000,7359,21,0.521225467,0.69453736,0.650640282,0.653225499,0.004611422,0.680574088,0.00228556,0.554961001,0.005231344,0.644336029,0.64879041,0.504076932,0.30845677,0.285084266,0.299140399,0.306925223,0.255369569,0.278443456,0.305257973,0.293716831,0.238095591,0.367241772,0.187671652,0.358353669,0.172066946,0.296434061,0.191746495,0.451763574,0.456219179,0.345280025
3,1.00E-05,deep,19818,3125,6401,26,0.50775691,0.776526008,0.650735013,0.663605547,0.002835878,0.693892138,0.001226683,0.56587851,0.00337034,0.663540385,0.6631987,0.520221263,0.12262307,0.633962763,0.112887759,0.540035433,0.101917945,0.617499897,0.113981095,0.149988475,0.083168215,0.417760537,0.142841518,0.425394253,0.093900049,0.341427235,0.136750947,0.363736651,0.368707924,0.273416073
3,0.0001,linear,19818,3125,6401,43,0.512896026,0.747674503,0.650977154,0.66200703,0.002988255,0.689390923,0.001369624,0.564499507,0.003558812,0.656018877,0.658606999,0.513423119,0.129159005,0.594875156,0.131594764,0.506701405,0.105109837,0.590038252,0.131587794,0.175466944,0.096858036,0.451707543,0.143238717,0.412403953,0.109558878,0.371676904,0.135529841,0.362644783,0.36399923,0.270747182
3,1.00E-05,deep,19818,3125,6401,42,0.506981439,0.785048198,0.651112414,0.662592433,0.002897779,0.6933263,0.001259177,0.563820908,0.003654163,0.662718101,0.659830256,0.519166267,0.109298583,0.51521536,0.096375372,0.502977915,0.085688267,0.52445202,0.110647588,0.137347187,0.077817568,0.425331593,0.136502121,0.424005613,0.096253376,0.346259032,0.134690196,0.368056964,0.370152445,0.276191538
2,1.00E-06,deep,16834,6013,6497,49,0.556460947,0.649025656,0.651203985,0.594339446,0.023835458,0.629408229,0.006820426,0.50176483,0.021741385,0.626232471,0.630025337,0.489890861,0.405872133,0.143930491,0.392139662,0.133824899,0.317057988,0.142019195,0.307608068,0.303135549,0.232589578,0.40813673,0.123607584,0.426434554,0.132769166,0.323780557,0.123701598,0.528952923,0.482769507,0.403431596
4,1.00E-05,deep,19289,1875,8180,19,0.529605291,0.75931329,0.65121734,0.625695318,0.009127512,0.666203382,0.002268213,0.525836515,0.00991877,0.64160329,0.646624058,0.502723703,0.192180503,0.401913256,0.157676519,0.36115767,0.15497971,0.383786869,0.171357837,0.160107353,0.135620984,0.418477414,0.12966565,0.393636879,0.128571917,0.344366988,0.129098628,0.379554555,0.38804236,0.291752941
5,1.00E-06,deep,16985,5000,7359,14,0.599725801,0.661338683,0.651223238,0.561136818,0.023734425,0.573963415,0.027517327,0.467167435,0.024535662,0.567548624,0.559358101,0.436794231,0.290048185,0.224159969,0.336948668,0.238277281,0.23467935,0.220590702,0.343923294,0.343981304,0.270528917,0.378765214,0.166687961,0.385244866,0.13130459,0.303808474,0.160057342,0.491930542,0.477120253,0.38423479
2,1.00E-06,deep,16834,6013,6497,12,0.619278554,0.664068463,0.651224766,0.509643573,0.055860742,0.540323334,0.039759299,0.425600782,0.056495943,0.557559042,0.55053498,0.431848645,0.283091674,0.236151319,0.302223749,0.222778381,0.226404513,0.22678715,0.204229408,0.225452185,0.154057391,0.407700153,0.126032061,0.394948187,0.202826478,0.332605919,0.119761168,0.494382,0.471720969,0.378573134
5,1.00E-05,linear,16985,5000,7359,16,0.604260311,0.661593471,0.651244096,0.544847639,0.029088899,0.560876136,0.033140942,0.452206606,0.030763497,0.551143505,0.543814658,0.423426274,0.314243265,0.209086239,0.332778903,0.187496984,0.260598556,0.188362103,0.339552185,0.341360472,0.264872133,0.366615456,0.188346131,0.375694682,0.149633369,0.295238678,0.181139973,0.485530012,0.47861555,0.376462095
3,0.001,deep,19818,3125,6401,24,0.510805296,0.779796047,0.651287561,0.664541409,0.003107554,0.693389325,0.001253919,0.567416495,0.003867544,0.657614282,0.657827712,0.514854375,0.030850201,0.724661468,0.075699017,0.576570984,0.028854074,0.666887343,0.079866272,0.129747856,0.059753828,0.342254705,0.149557676,0.396395817,0.136271912,0.276785348,0.160033755,0.33825817,0.353666417,0.254751675
3,1.00E-05,deep,19818,3125,6401,37,0.507120867,0.786410253,0.651330578,0.664171387,0.003045576,0.69506372,0.001159249,0.566570756,0.003727871,0.661672613,0.66093076,0.518481018,0.118153933,0.634472592,0.10378951,0.565525186,0.098094265,0.621933281,0.107981195,0.140378265,0.076966311,0.408856608,0.154608107,0.422877886,0.097414718,0.331603555,0.150346195,0.353745941,0.366536923,0.266103358
3,1.00E-05,deep,19818,3125,6401,32,0.507571474,0.781292709,0.651353964,0.664130306,0.00275637,0.694423289,0.001178422,0.565712724,0.003403101,0.664303961,0.663303485,0.520973395,0.092335006,0.644664822,0.10690132,0.559611079,0.075446244,0.673800265,0.109710285,0.145973274,0.078069771,0.432786841,0.143606508,0.427769019,0.087498397,0.356585885,0.137194111,0.365367246,0.370428878,0.275164898
5,1.00E-05,deep,16985,5000,7359,9,0.518263748,0.69749107,0.65138749,0.654458957,0.004616412,0.685382676,0.001883819,0.556464888,0.005157518,0.649149747,0.656024876,0.509425203,0.3058572,0.312421001,0.306118052,0.307620334,0.253732474,0.315032797,0.304130809,0.29329098,0.237734968,0.378713373,0.170321046,0.361958394,0.18491327,0.307784716,0.171985601,0.434591606,0.446659833,0.332394839
4,1.00E-05,deep,19289,1875,8180,18,0.53006275,0.760523455,0.651567222,0.629384413,0.009143562,0.665595286,0.002340694,0.53029265,0.009869528,0.640162608,0.645553003,0.501278048,0.167267895,0.441817742,0.158207479,0.375329343,0.134919289,0.415323309,0.183976445,0.165985826,0.14146159,0.403199478,0.149106541,0.394697451,0.125495999,0.331728262,0.150975252,0.385050261,0.38894735,0.29630926
3,1.00E-05,deep,19818,3125,6401,30,0.507701834,0.780929197,0.651626086,0.662186854,0.002951044,0.694392236,0.001180584,0.564544722,0.003477499,0.663521203,0.66295179,0.520228577,0.117786915,0.642324482,0.109737849,0.57159342,0.0981682,0.628462791,0.109886348,0.143947431,0.078631063,0.412444479,0.157531371,0.422805088,0.099514171,0.335846223,0.15712853,0.356437457,0.366554538,0.267461856
5,0.0001,linear,16985,5000,7359,23,0.519234057,0.698230927,0.651642386,0.65195796,0.004875356,0.683114045,0.002099874,0.552942265,0.005596177,0.645906547,0.65065221,0.505668212,0.29858432,0.30576329,0.29518037,0.305553653,0.245160684,0.308822813,0.296629796,0.29012871,0.231617949,0.372547326,0.17266873,0.357052548,0.171518539,0.300635672,0.175852182,0.451590336,0.455099125,0.345275327
5,0.0001,linear,16985,5000,7359,22,0.520107198,0.699989394,0.651646668,0.651764691,0.004855923,0.682105135,0.00217458,0.552813633,0.005620253,0.645144221,0.64952485,0.504961697,0.298431475,0.299106079,0.292622995,0.300343032,0.247100962,0.296635975,0.294137375,0.288130985,0.228974222,0.368601698,0.181725122,0.35736963,0.175321043,0.297440004,0.186293993,0.450398735,0.455222318,0.344648406
3,1.00E-05,deep,19818,3125,6401,45,0.50691813,0.788662119,0.651705898,0.659389534,0.003305637,0.694763524,0.00120019,0.561482198,0.00412719,0.662691684,0.659870393,0.519025296,0.154652741,0.490667272,0.102624384,0.528653657,0.123610994,0.48056839,0.11326931,0.137846673,0.080557453,0.402909876,0.201247601,0.42045458,0.102277559,0.324299416,0.209359873,0.358459018,0.365574758,0.26838202
4,0.001,deep,19289,1875,8180,2,0.546139431,0.741761758,0.651965292,0.61601636,0.009004123,0.651546479,0.003029312,0.517307857,0.009734614,0.616035538,0.62227868,0.479565378,0.158503733,0.200636729,0.149749322,0.281183705,0.144736699,0.207587197,0.178088053,0.20705074,0.14030361,0.393873571,0.182823821,0.39853628,0.167437673,0.325592452,0.187183894,0.390884496,0.385462324,0.301954611
4,1.00E-05,linear,19289,1875,8180,9,0.63775439,0.701248646,0.651985447,0.444264098,0.111295109,0.479150623,0.071102338,0.365503145,0.104967298,0.480272987,0.481009762,0.367345216,0.085332904,0.494922503,0.052803967,0.492392737,0.075745135,0.465147379,0.310406842,0.262350786,0.245404592,0.352766987,0.133764045,0.395823476,0.098167371,0.285673232,0.135033947,0.389092306,0.381826833,0.296518137
5,1.00E-05,linear,16985,5000,7359,15,0.606984099,0.66180043,0.652138282,0.54955096,0.026340637,0.558039933,0.034520176,0.456956155,0.027217746,0.548843549,0.54065349,0.421542614,0.31200491,0.207122354,0.331771461,0.186339103,0.257417381,0.184407575,0.338073499,0.341226484,0.263709599,0.366536661,0.195197332,0.374859291,0.151000121,0.292469943,0.190701469,0.485463259,0.478131219,0.375607127
2,0.0001,linear,16834,6013,6497,16,0.547054283,0.652071446,0.652362338,0.60602925,0.017582219,0.646938131,0.005241318,0.511943098,0.017202211,0.630788545,0.639462239,0.4939067,0.39051379,0.178717832,0.394941264,0.145977999,0.317387775,0.174381175,0.305298865,0.308311151,0.230964863,0.434602427,0.130074917,0.42494532,0.128280688,0.349397598,0.12713743,0.509725745,0.461684198,0.384117761
4,1.00E-06,deep,19289,1875,8180,9,0.63258443,0.699509972,0.652396726,0.477095856,0.087806459,0.50486191,0.052482374,0.392395487,0.086673167,0.512523504,0.50952443,0.393620633,0.106228517,0.470169601,0.057646648,0.474321224,0.097922629,0.446262849,0.310018634,0.258699188,0.24561591,0.3453356,0.17078061,0.399391323,0.093135463,0.277983098,0.166130951,0.402909346,0.384129774,0.310669848
3,1.00E-05,deep,19818,3125,6401,31,0.507650861,0.780076507,0.652501074,0.664390192,0.002755719,0.693964714,0.001227229,0.564863472,0.003439421,0.663004889,0.662055908,0.519733551,0.11154701,0.660062023,0.106329969,0.539214023,0.093159815,0.647039663,0.110463036,0.142954578,0.079739507,0.407985852,0.157991747,0.425163632,0.092214808,0.334137534,0.155314597,0.358655337,0.364765612,0.268953454
5,0.0001,linear,16985,5000,7359,25,0.517508869,0.70165248,0.652542611,0.649413905,0.005311515,0.685029335,0.001955978,0.551264849,0.006197687,0.646744222,0.652141079,0.506543319,0.306042035,0.287806606,0.292688426,0.302747315,0.252585574,0.288646678,0.290972095,0.287874892,0.226357497,0.369845453,0.17998668,0.35574105,0.169616045,0.297798233,0.183591411,0.449375937,0.454011977,0.342778415
3,1.00E-05,deep,19818,3125,6401,36,0.507046262,0.785917061,0.652669995,0.66572354,0.003056273,0.694611979,0.001172488,0.567650955,0.003719551,0.66269559,0.662438927,0.519366013,0.150625675,0.529156265,0.108807696,0.568082874,0.124810574,0.510752051,0.119713708,0.141850952,0.085268186,0.411818451,0.184900676,0.42654791,0.100450523,0.332413018,0.193326553,0.36045916,0.372332627,0.270367998
5,1.00E-06,deep,16985,5000,7359,13,0.603904626,0.661808687,0.652756758,0.554095192,0.026119727,0.570069544,0.029243071,0.460054813,0.027526456,0.563320366,0.555696266,0.433379665,0.294473192,0.209336021,0.336309899,0.240202402,0.238096141,0.204741548,0.343381859,0.344499404,0.269999909,0.373350201,0.175681149,0.383721737,0.133093419,0.300090018,0.169847383,0.493904248,0.475138421,0.385571255
5,1.00E-05,deep,16985,5000,7359,10,0.515443739,0.706715141,0.652762698,0.656338174,0.004501306,0.688014951,0.001786434,0.557329909,0.00505483,0.654964579,0.658467383,0.51464403,0.301957702,0.306523879,0.296982615,0.295122009,0.251554603,0.307383026,0.299051497,0.28581209,0.232907003,0.374886045,0.165193108,0.363735841,0.181011562,0.304980874,0.166034141,0.434883322,0.44971535,0.332464568
4,1.00E-05,deep,19289,1875,8180,29,0.527319383,0.77508082,0.652838629,0.632790553,0.007452465,0.667212304,0.002332063,0.532749933,0.008647102,0.644945364,0.649981748,0.505715909,0.158859098,0.419843839,0.175842421,0.383672657,0.126137794,0.390789245,0.191721486,0.180865351,0.151234605,0.331861444,0.260077821,0.381020171,0.159992019,0.270014928,0.256803174,0.356444682,0.388032488,0.274209194
2,1.00E-05,linear,16834,6013,6497,11,0.630840797,0.664835532,0.652862304,0.489905777,0.089950517,0.518411547,0.055078317,0.411609277,0.090084594,0.53426706,0.528707304,0.414576259,0.315853394,0.210032222,0.306557567,0.243291807,0.248664649,0.200662786,0.219380769,0.235993095,0.165347236,0.380376737,0.163779691,0.397045125,0.192792378,0.305613496,0.1551976,0.498413692,0.475807616,0.379469306
3,1.00E-05,deep,19818,3125,6401,39,0.507313841,0.791454818,0.653152981,0.661786199,0.003000818,0.694793598,0.001171532,0.563786721,0.00360747,0.661479644,0.66095863,0.518366293,0.117395723,0.637911006,0.10383533,0.578533648,0.098181437,0.622610362,0.110026016,0.141503489,0.077803368,0.38903249,0.134483901,0.423618359,0.088708748,0.311569114,0.122172666,0.353208756,0.361594247,0.265207983
5,1.00E-05,linear,16985,5000,7359,14,0.609959143,0.662422725,0.653155449,0.544689015,0.028637768,0.554867503,0.036186495,0.452960728,0.03030233,0.545713108,0.537129322,0.418781132,0.309699436,0.221154166,0.330790336,0.183808977,0.256338255,0.201375837,0.337551645,0.340980548,0.262801037,0.371436171,0.187390513,0.37329369,0.153478114,0.29295728,0.186194198,0.485471564,0.476853756,0.374939017
5,0.0001,linear,16985,5000,7359,26,0.516767232,0.704759312,0.653184515,0.652806193,0.004925125,0.68610813,0.00189044,0.55440319,0.005644095,0.647939962,0.652849444,0.507562463,0.292697521,0.301608411,0.289379398,0.302786284,0.243033309,0.298693939,0.283004286,0.285014326,0.219218869,0.369665916,0.180076242,0.354598505,0.17062886,0.298568082,0.184240458,0.447500492,0.452981254,0.341954769
4,1.00E-05,deep,19289,1875,8180,22,0.528664445,0.766931392,0.653283038,0.626233893,0.007619893,0.666617182,0.002315249,0.525669682,0.009068654,0.64256422,0.647889717,0.503691328,0.188513347,0.347854119,0.160874026,0.352245951,0.146248438,0.307346042,0.176630381,0.164320018,0.134276395,0.39931128,0.154501586,0.387413251,0.140376461,0.326699569,0.157454421,0.375269172,0.38636994,0.290001459
