seed,learn_rate,model_type,train_pairs,dev_pairs,test_pairs,epoch_num,loss_train,loss_dev,loss_test,rho_train,rho_p_train,pcc_train,pcc_p_train,tau_train,tau_p_train,rho_train_global,pcc_train_global,tau_train_global,rho_dev,rho_p_dev,pcc_dev,pcc_p_dev,tau_dev,tau_p_dev,rho_dev_global,pcc_dev_global,tau_dev_global,rho_test,rho_p_test,pcc_test,pcc_p_test,tau_test,tau_p_test,rho_test_global,pcc_test_global,tau_test_global
1,0.1,linear,603,162,198,10,14.429841392918638,12.278255462646484,15.77070426940918,0.10162573147074445,0.4095482458984942,0.10744641521796133,0.37701135485891796,0.0855228900223749,0.40796828365766713,0.09795631905398819,0.05149677890531892,0.07436013326688742,0.20313244972906125,0.3605418395099429,0.20427531245252856,0.4093338970123698,0.1736214134415932,0.35699328685015896,0.12791074146504522,0.10051075307133789,0.0979932877027216,0.12536842262603592,0.2913585440779638,0.06045195530582047,0.2677247876616267,0.1101272720990655,0.3125366548605272,0.10667359922565174,0.10600847013735856,0.08676360913699034
1,0.1,linear,603,162,198,11,13.844818868135151,11.14536682764689,14.663663591657366,0.10372968684495772,0.411046564095075,0.10716395970548097,0.37460791510352526,0.08607391435561493,0.41117496141239335,0.09812325499849364,0.05148777874575018,0.0745399674342438,0.2090596286810588,0.3404793315494721,0.20365800661005368,0.4069241658365181,0.17907481588368263,0.3279490081256377,0.13035477114394842,0.09956987760190907,0.10052807868259263,0.12474488064820743,0.3130625590006707,0.05983772155857292,0.2667598234487029,0.11005917192108228,0.3391495726327783,0.1046466378867965,0.10556201661993361,0.08510447492741344
1,0.1,linear,603,162,198,12,13.915035850123354,14.587367375691732,15.19222627367292,0.10086419081326073,0.4156593858227723,0.1061645297025325,0.3745393308142695,0.08358219833840515,0.41912865051834175,0.09672224636432215,0.05113527589655421,0.07315741779237392,0.2148242807350697,0.33973611821605904,0.20415949747543222,0.40035648216717223,0.18313314000415606,0.33733010568145105,0.12564638027797784,0.10174086078055523,0.09646628011070836,0.11967988089379974,0.27733873526524605,0.06114662037190368,0.2654938259292513,0.10593523217991523,0.30178260565219206,0.10413086712408767,0.10667837909882298,0.08416702437017276
1,0.1,linear,603,162,198,13,13.476467182761745,13.189746379852295,14.24282796042306,0.09408842403669247,0.3959679782980526,0.1065854663734152,0.3737289594576964,0.07805635254119794,0.3975855437647303,0.09705910380073993,0.051578951402699164,0.07326056282746075,0.19544353751373833,0.38715857012465893,0.2046814991670879,0.39773464721508694,0.1644337006259789,0.3789330929148208,0.12535147592413098,0.10351974999537103,0.09581524507949447,0.11859859667115683,0.28093722182442854,0.06255617470218924,0.26633548998130513,0.10400145013001594,0.30494530042290896,0.10652783565062494,0.10829720340194139,0.08641976149026216
1,0.1,linear,603,162,198,14,13.545256514298288,13.24848715464274,12.75444289616176,0.09131952925927171,0.4067959248735455,0.10752349105678144,0.37196602940223705,0.07609945565223639,0.4092878945613797,0.09775324511200474,0.05215855953075386,0.07382425563018631,0.20059687362476236,0.36081892076987165,0.2052366457063946,0.3951852495544527,0.16883432712595636,0.35768575062187996,0.1219731525488905,0.10491398958033116,0.09355717507512322,0.12243324411481402,0.26992882303217713,0.06352526649950026,0.26846661291538243,0.10811246788443807,0.2921786999903099,0.1064380585404585,0.10984861740869589,0.08717834730338987
1,0.1,linear,603,162,198,15,13.581259476511102,11.206288576126099,13.09557819366455,0.0887258613579522,0.41122464047234897,0.10871136997948674,0.37561405212302856,0.07327876130823466,0.4093004182992491,0.09895893951871282,0.05334943178458279,0.07467514513123756,0.19481292900585181,0.3757561802963252,0.20283232384480646,0.3916214178295562,0.16218523722130856,0.3772265550475028,0.12053782164313434,0.10395515152495706,0.09206640614718875,0.11303694216358946,0.28660063792252116,0.06348835238469082,0.26699556098925836,0.10119831568747847,0.31430623226269017,0.10483519796696592,0.10970129648406651,0.08548497746824822
1,0.1,linear,603,162,198,16,13.594520167300576,13.08611806233724,13.697195053100586,0.09050124118599101,0.41036508159283175,0.10833899087250996,0.37636695578002327,0.07464588651476874,0.4058882394411258,0.09867217688925325,0.05296783373822768,0.07444654044865553,0.1961234678600274,0.3972577000818356,0.2029668196219458,0.3904345131347836,0.16570290196356557,0.40560717476580427,0.12102268552204885,0.10427240918918239,0.09261418968032784,0.11798084161083502,0.27767711104179743,0.06333637508321174,0.2666199453088654,0.10494326177928641,0.3039976762722469,0.10795542267765992,0.10961349488451598,0.08764240879928524
1,0.1,linear,603,162,198,17,13.564884486951327,11.964158455530802,12.785810402461461,0.09140945607206445,0.4107987139104569,0.10840299080891555,0.37637171899003696,0.07548958968556285,0.40819924934877355,0.09867888378098728,0.05300378533192611,0.07454988925277693,0.201151519271298,0.3875110865839345,0.20302755408537054,0.3902830667003791,0.17039843287861317,0.39122146514567346,0.12130682002157664,0.10391681805864185,0.09298647976607902,0.11975472965169769,0.26452784342344077,0.06346092167865007,0.2669833116402858,0.10662524364169004,0.2884098249577898,0.10960338772243969,0.10990306864663749,0.08918187921528575
1,0.1,linear,603,162,198,18,13.572606438084653,13.57602866490682,13.879831995282855,0.09178143202690775,0.41274159114583037,0.10874854280549098,0.3751772889951898,0.07607530832363121,0.4112057012635522,0.09887463475646062,0.05319629008648996,0.07464948956199909,0.19393202095654977,0.4020063787076523,0.20335797799888117,0.39002258894386266,0.16283793606496955,0.40372558960058025,0.12044737497350531,0.10443081103976411,0.09212724653244889,0.11182895618687345,0.282566481556616,0.06376699317556198,0.2680010115684537,0.1003093662690647,0.310030890675182,0.10971697914635128,0.11039324247745927,0.08907308497776115
1,0.1,linear,603,162,198,19,13.487859625565378,11.67852814992269,13.240544319152832,0.08788651676039783,0.4180042935870896,0.10827532374213382,0.37427541314308216,0.07233870900620784,0.4124821713068377,0.09885026414201317,0.05259957451514272,0.07459478895962145,0.19688252074426457,0.38853903675857276,0.20386725004789222,0.38870778537812073,0.1651434228971925,0.3945825355163408,0.11951783305040842,0.1054904162331958,0.09106702681311325,0.11845611647727257,0.2883881994351126,0.06374220634433667,0.26770118694317874,0.10695781183392963,0.31871232922854,0.10812264922454418,0.11038211795502277,0.08815463249073774
1,0.1,linear,603,162,198,20,13.362265486466256,12.92867342631022,14.25771154676165,0.09118550268228313,0.4155829680176618,0.10865860174036399,0.3737608800775741,0.07462963135381168,0.41209943409200045,0.10004659196309061,0.05304268169797001,0.07549600575024365,0.1990579688310392,0.38330177205524163,0.2042169338638175,0.38719783030696664,0.16578571511622722,0.39051638785303955,0.11994216348985073,0.10599499740154972,0.09133348313438198,0.1212211396550793,0.2804103445283651,0.06455092175109609,0.26827923858613223,0.10900077619718151,0.3082061941973603,0.1111412709513204,0.11127918402540689,0.09024889023977335
1,0.1,linear,603,162,198,21,13.374736785888672,13.126502990722656,14.752224240984235,0.08586655744829222,0.40865891563417717,0.10944448150234741,0.3736691778150071,0.07115421022952576,0.40873410682666506,0.0994528000509516,0.05409843725555929,0.07509083935086847,0.1912568449142968,0.41247952953293776,0.20391307107158932,0.3869830668318473,0.1614310648778139,0.42140333879283515,0.11931103024148029,0.10520848244345737,0.09105379449374283,0.1160715612218792,0.2785867875702704,0.06502127960863657,0.26878566469116616,0.10399171339686246,0.3058512544788126,0.11205480109405519,0.11186193260688854,0.09082733785714632
1,0.1,linear,603,162,198,22,13.214865935476203,12.94213310877482,14.243639537266322,0.09317605944651024,0.41172175237512715,0.10956251343135255,0.3736553015576987,0.07761158692563215,0.4097365865424989,0.09963212351153866,0.05426539446802945,0.07524877025332363,0.19194653999089764,0.40231366683233816,0.20387301436326993,0.38694393205493727,0.16159992810906187,0.40471803756527636,0.11933578862189544,0.10509500218647264,0.09107364513651349,0.12184974623162555,0.26952716387368597,0.06509395535726828,0.26889624864842177,0.10784338378590046,0.29771216646518217,0.11238161023935181,0.1119632365584819,0.09105066555309484
1,0.1,linear,603,162,198,23,13.236435639230828,16.92973534266154,12.681129796164376,0.08817428694918542,0.4124571487905378,0.10858132002116266,0.3735929458339612,0.07253192886105231,0.4086896317952823,0.09877995701417067,0.05379809832414648,0.07464041230961176,0.20543709932285859,0.36128787980363175,0.20480193283580048,0.38732882810965974,0.1761468423410686,0.36198345954619615,0.1231817476955115,0.1051566018860294,0.09474373851297864,0.12264182921643307,0.2640771849175786,0.06492245910721743,0.2678301817591837,0.1103106472611467,0.2876694801105931,0.11283330889434658,0.11255963435480529,0.09158344596076991
1,0.1,linear,603,162,198,24,13.199841750295539,12.45603322982788,13.984122957502093,0.09176046934053553,0.41590316877857536,0.10829867509240831,0.37339213103572916,0.07625820222710894,0.41522368365691403,0.09852773953793303,0.05380105813710269,0.07434149594489813,0.2031541477705082,0.37581055080839776,0.20494625774817127,0.3878857572268472,0.17373362702292017,0.3770326285951045,0.12350636214728385,0.10489452585776861,0.09536408441990886,0.11769670152588105,0.28915108407968754,0.06502618323556734,0.26784276087292036,0.10488009424449465,0.3097825042119525,0.11063958235961605,0.11294125561279719,0.08971330666719014
1,0.1,linear,603,162,198,25,13.19197358583149,12.438910961151123,13.144363812037877,0.08981339106571849,0.41226912092307283,0.10839737564928335,0.37320947521738684,0.07451116801644339,0.409580387747957,0.09903783054867239,0.054179811117074254,0.07471762453415473,0.20796282764201146,0.34585580132177973,0.2045125981443684,0.38847325485278356,0.177915477017826,0.3450638318485225,0.12456861822397933,0.10452618296310572,0.09668711781972854,0.1189485993905052,0.2825189555136359,0.0653014942689226,0.26881870776401373,0.10707862773617646,0.3102429994255938,0.10822055473319073,0.11342647132751807,0.08799905260262736
1,0.1,linear,603,162,198,26,13.203140660336143,11.009660998980204,13.580274173191615,0.08833108371610339,0.4121723781217794,0.10996827994824063,0.37421676306465274,0.07329198082041026,0.41297602987650844,0.10055063783399577,0.05657634700786743,0.07592103824804965,0.20320320436840034,0.3674699486571202,0.20499995284715528,0.38681450014818863,0.17050168592630127,0.372445943719148,0.12379110110817554,0.10575119452732566,0.09551707150832027,0.11408646849012857,0.2863930114802653,0.06703505936170322,0.2701755970769015,0.1011954021887238,0.31594075161870533,0.10758858081200885,0.11590369465128832,0.0871343906559335
1,0.1,linear,603,162,198,27,13.080762311031943,12.961324373881022,13.72478689466204,0.08583728473078078,0.3988718634087009,0.10985369763367442,0.3743963714060486,0.07176103908368396,0.40351781174918316,0.10066812727406826,0.056091919510427704,0.07599508394227862,0.20231971639012702,0.35816493053177995,0.20572428178486438,0.386587711864135,0.1690386642941649,0.35846131423324346,0.12424724394495242,0.1062953932598716,0.09589783522528178,0.11063787501106823,0.28075279055021535,0.06702650984893366,0.26982228412892045,0.09931564222737088,0.3035137648147611,0.10975792865159031,0.11602140982033583,0.08871922560234081
1,0.1,linear,603,162,198,28,13.014564363580002,11.67473284403483,13.219850948878697,0.0905467735136073,0.39929485324714564,0.11037357672140737,0.37354211939574666,0.07418827571801533,0.3993355765397321,0.10114198610772795,0.056240559227089454,0.07635494900242143,0.19964244100326095,0.38792951204374865,0.20574232653343955,0.3864991634809818,0.1676322130568537,0.3825448762323766,0.12367341658071246,0.10605260812696839,0.09535715363866347,0.11911153058114206,0.2797364313370912,0.06726801736414374,0.27016550036066134,0.10737324152473397,0.3070118485925216,0.1078392369646217,0.11646464153965848,0.08755959045283626
1,0.1,linear,603,162,198,29,12.932052813078228,12.551722685496012,13.412391662597656,0.08936302890949302,0.39816455535485534,0.11044466883064731,0.3734271099158387,0.07357890396727436,0.40077746373604894,0.10080087858371807,0.05626146212902792,0.07618562734920946,0.20624342523418596,0.3749882746243355,0.2057447304480605,0.3864868307456193,0.1743050493648897,0.3700162445008648,0.12496062981946951,0.10602091483941307,0.09663776043856634,0.11434496477312792,0.29050661743237693,0.06730142479157623,0.2702147360228674,0.10270039475902686,0.3208738764802881,0.10739336576316469,0.11652505737757651,0.08710402562334922
1,0.1,linear,603,162,198,30,12.966054012900905,10.76903893550237,12.934298924037389,0.09322316130015683,0.40276820674108976,0.11045653712011133,0.37340890215226064,0.07679083560613724,0.40680255226961565,0.10104435145051267,0.0562660773727711,0.07641637281608962,0.1974998470757945,0.38360281113889527,0.20574574453430014,0.38648577058836003,0.16677773002013718,0.3886407880003873,0.12395956873189057,0.10601830778765242,0.09579203908116932,0.11654101638699259,0.2792079724819152,0.06730729672078792,0.2702241947339633,0.10414424514737708,0.3045752446889786,0.10761553361896863,0.1165348151715688,0.08725267370555598
1,0.1,linear,603,162,198,31,12.941569780048571,13.700006802876791,13.430025373186384,0.09348085026154841,0.40820744004000037,0.11045995106226868,0.37340416969300394,0.07724263041206839,0.41225880734815623,0.10104806712072947,0.05626807620705773,0.07641987648352717,0.2002768208042574,0.36572509875423626,0.20574639292642333,0.38648502624691783,0.1671105127071598,0.36900679259712177,0.12417500244850972,0.106019457343307,0.0957263854386618,0.11410888667499522,0.28053573066637105,0.06730906033719011,0.270227831616536,0.10258283101941512,0.3046305125633212,0.1073646885514234,0.11653719775162362,0.08714662319170904
1,0.1,linear,603,162,198,32,12.92687631908216,12.958121140797934,12.935852187020439,0.09319762228786434,0.4057037751792097,0.11046212726887102,0.37340152504554563,0.07736447569097292,0.4098927844248171,0.10104272083444273,0.05626982600743722,0.07642297583390827,0.20381945790692335,0.3718210500075534,0.205746937332624,0.386484677641146,0.1725093461942172,0.3641052490975179,0.12456496554150677,0.10602093598148839,0.09637919590397649,0.11437922619896375,0.27822381997726203,0.0673105593595886,0.27023085126055935,0.10310408790110663,0.30342989205316007,0.1074531336050108,0.11653879241817919,0.08715750088296925
1,0.1,linear,603,162,198,33,12.960943974946675,13.007184664408365,13.361847877502441,0.09040907902874384,0.3930573969115769,0.11046408603402837,0.3733995801848688,0.0740383191966922,0.3957474355023357,0.10097208196922362,0.0562713982568626,0.0763337137536723,0.20026174108905437,0.39264669797079643,0.2057473396095584,0.3864845218986027,0.16875768436180189,0.38825998551041474,0.12424104881977992,0.10602228192602933,0.09595421255345654,0.12116471724801574,0.2780389836444551,0.06731166182725468,0.27023297288437126,0.10858883050883805,0.3056556988566895,0.10801468504789928,0.11654010650416222,0.08770990795091718
1,0.1,linear,603,162,198,34,12.945601513511257,11.87901782989502,13.043789318629674,0.0909414181591921,0.4012821343783328,0.11046596473887917,0.3733975557586645,0.07459334181259294,0.40178701761952956,0.10098413963674749,0.056272970482599216,0.07634558777453113,0.20115305968402958,0.3795915209376842,0.20574795889805853,0.3864834494406316,0.16912509927534425,0.3715623963558245,0.12430506394795197,0.10602377366651566,0.09602454119165844,0.11430527969429102,0.2850032705919755,0.06731291607029657,0.27023538370647293,0.10219120176052687,0.3136919552192031,0.107373945848044,0.11654147856619339,0.08710538423556413
1,0.1,linear,603,162,198,35,12.917699562875848,12.486324787139893,13.011228833879743,0.08893426572747536,0.39687672584476447,0.11046895178486833,0.37339347963814107,0.07290281105143584,0.3995033732999724,0.10093222082436921,0.05627533069076524,0.07629718794786317,0.19835834877786804,0.3752886374205465,0.20574882113834758,0.38648373301174754,0.16615567542854912,0.37902552119949195,0.12400727002410755,0.10602670283102643,0.09569781783075133,0.11544592356708452,0.26297361554839915,0.06731473975344764,0.2702398845302939,0.10296970628786976,0.28519342055236185,0.1075804046338482,0.11654339025885538,0.08715070184863646
1,0.1,linear,603,162,198,36,12.94529955010665,13.239326000213623,12.658664158412389,0.09204671056105478,0.4055776978272967,0.11047107653618778,0.3733904690918562,0.07610652162826946,0.408882555215924,0.10101499569816046,0.05627695236301655,0.07639699515984402,0.20383041521099857,0.36927559067888616,0.20574961013957022,0.3864837668234639,0.17171102781202002,0.3603822407868294,0.1246127129230827,0.10602864849597989,0.09634652103337632,0.11861883659964041,0.2713937275988912,0.06731599992297256,0.2702428353337284,0.10628599108543642,0.2959818969211101,0.10782558661361255,0.11654478297326565,0.08747022255061372
1,0.1,linear,603,162,198,37,12.928399638125772,11.901983420054117,13.289666857038226,0.09294634771617492,0.40508249624052656,0.11047383026635699,0.373387252932486,0.07704390903211128,0.408059795879094,0.10102972334312926,0.05627914205018818,0.07641925665869989,0.19944237612730548,0.3688444226488948,0.20575027587316663,0.38648361222137345,0.1676955474048035,0.3707456165227342,0.12409719575092011,0.10603105656943873,0.09580596065649985,0.1135088521595136,0.28255512525184895,0.06731775786585659,0.2702467905259698,0.10088150614459986,0.30966449956780717,0.1073047345467447,0.11654656888007295,0.08696896053026636
1,0.1,linear,603,162,198,38,12.93345160233347,11.825645446777344,12.910488264901298,0.08875513656347842,0.4119060502013642,0.11047540078504219,0.3733848840766259,0.07257745205291065,0.41712896932186594,0.10091801227436295,0.05628036726488706,0.07628457177084073,0.20328314742149384,0.37024170833047104,0.20575092957830177,0.3864835053589918,0.17226924860800236,0.3702540787369403,0.12454243210614573,0.10603286286262772,0.09642157520392403,0.11815172311283892,0.27979413911137285,0.06731868709878629,0.2702497521352348,0.1064971492218462,0.30348380498635824,0.10776338299838585,0.1165475967484205,0.08747158713002504
1,0.1,linear,603,162,198,39,12.934678880791916,12.35198720296224,12.955114228384835,0.08867831536187208,0.39882677214411605,0.11047852412105856,0.37338186725345307,0.07236560445886756,0.40099303406093595,0.10090479097118168,0.05628292544108425,0.07627657368511563,0.20945537346629098,0.3761521422080977,0.20575163193181484,0.38648244357715195,0.17811759518262682,0.3694697631091206,0.12537745229384895,0.10603497916270992,0.0970488831532465,0.11874897586065539,0.2652670312724596,0.0673207725870618,0.2702530183440707,0.10662067579303666,0.28859662369046213,0.10789958953473847,0.11654983992540029,0.08747568125147714
1,0.1,linear,603,162,198,40,12.921731145758377,13.552949746449789,13.446327481951032,0.09046968845693036,0.40621565447865443,0.11048155483550298,0.3733775383339527,0.07485139306672056,0.4096411978940999,0.100966172255045,0.05628532275676159,0.07634921554630629,0.201276381449283,0.3524254764608691,0.20575270804117113,0.38648264677332556,0.1685302646480267,0.3512125670934102,0.12416224778792274,0.10603820356344805,0.0958955133281294,0.11755888130447997,0.27336666545853017,0.06732271465896904,0.27025773563116146,0.10607559256976692,0.2951898507535248,0.10776667959168698,0.11655188730194166,0.08747022255061372
1,0.1,linear,603,162,198,41,12.94170073459023,13.499143600463867,12.662441798618861,0.09384828400898011,0.4059792377479324,0.11048384281700799,0.37337397187028143,0.07810678178765926,0.40983655287080106,0.10107689607550398,0.056287113674064235,0.07645339274702287,0.1932108259912027,0.3879484343282607,0.2057533748122566,0.38648191824960243,0.16195700362780424,0.39303727157614043,0.12344417493610327,0.10604022384057173,0.09519951233431116,0.11550275761993782,0.27720789930473977,0.06732398727407449,0.27026101018591037,0.1038941697746641,0.3043264575878008,0.10754058148933295,0.11655306084228338,0.08725403480616062
1,0.1,linear,603,162,198,42,12.941958879169665,13.094569365183512,13.072365897042411,0.09093077665895814,0.39941246258776836,0.1104868184945365,0.37336952281758307,0.07565300044538702,0.40342939618585183,0.10098494360464735,0.05628925461899539,0.07638223668401331,0.20093239468235258,0.36935091016943716,0.20575434766020706,0.38648202677305166,0.16992246431962088,0.3707256628051151,0.12425653453090771,0.10604325760554885,0.0960361719303297,0.12289851673650203,0.2680758134603253,0.0673256855057062,0.27026550427891743,0.11040646501897675,0.29347512137321485,0.10818586014400167,0.11655476015550438,0.08782826685086183
1,0.1,linear,603,162,198,43,12.966703113756681,12.060408115386963,13.999145916530065,0.09373460514276648,0.40742025879371874,0.1104899944252838,0.37336541739819645,0.07761752801266426,0.41294268865494926,0.1010632215201585,0.05629171966294183,0.07643001541364519,0.1971893686553167,0.3793206529389688,0.20575525907771677,0.3864818399692298,0.16523290468020801,0.3828896827171834,0.12390814238360778,0.10604617695030794,0.09556188513134412,0.1215907055887504,0.2714756653567117,0.06732783642011506,0.27027040592342294,0.10870577960609522,0.2974103392945061,0.10800935749991412,0.1165571775057274,0.08771127592808306
1,0.1,linear,603,162,198,44,12.947723940799111,12.874802112579346,13.65685326712472,0.09220945173233472,0.40186755520958667,0.11049301215606006,0.3733609205557614,0.07581551098946734,0.4059974467210862,0.10090953976805384,0.0562940563699585,0.07627756355720626,0.2063266048521948,0.3734376444785469,0.20575633122426895,0.3864810627235524,0.17404583202235746,0.3738771593559385,0.12499734913313372,0.10604941055784128,0.09657904022772848,0.11575265465655737,0.291855846428937,0.06732945612691796,0.2702748783386103,0.10303962851935382,0.3229054499285854,0.1075644864234889,0.11655891144360353,0.08716747074337705
1,0.1,linear,603,162,198,45,12.925400633560983,12.510491212209066,13.281987598964147,0.0906971874927581,0.4039323427805318,0.11049568812963839,0.3733570808224996,0.07543113282845391,0.40891656271314386,0.1008718040439825,0.0562961466312343,0.07626544274004467,0.1964383431289558,0.38222273752904495,0.20575704241615,0.38648068034241934,0.16416636240606214,0.38014804883097064,0.12394074842371679,0.10605151264779324,0.09545606218682834,0.11561533601520257,0.2884488487193531,0.06733118246656648,0.27027892376619117,0.10255910545147318,0.3188021949410912,0.10751597591062297,0.11656070691762978,0.0871384675954915
1,0.1,linear,603,162,198,46,12.936566955164858,10.899284680684408,13.319984436035156,0.08975204756446759,0.39919498758974126,0.11049887729768418,0.37335413325561684,0.07358670091130651,0.4023141284968666,0.10084339342655906,0.05629879631686433,0.07621827977685716,0.2024466347713138,0.3747230077947689,0.2057579267115108,0.38648022833160284,0.17160540750331402,0.3745859295258819,0.12452023724652028,0.10605399663790356,0.09629247652250515,0.11654267843512703,0.268829244284977,0.067333131264944,0.27028237258069043,0.10408659975552279,0.2937373203200365,0.10759959078182538,0.11656298834180144,0.08724722994003373
